ref,content,tune,dance,quality,year,instrument,performer,parish,origin,collector,notes,comments,archive,datatype,file,duration,kivike,order
"RKM, Mgn. ER 27 (16)",Üles tõusis päeva tipp,,,,1975,lõõts,Klementine Seli (Ella Seli),Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0027--16--no_nyyd_ma_mangin_siis_yhe_polka__pillil.mp3,67.48,,50348
"RKM, Mgn. ER 27 (17)",Ma rõõmus lõõtsapillimees,,,,1975,lõõts,Klementine Seli (Ella Seli),Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0027--17--see_ma_roomus_lootsapillimees__pillil.mp3,54.45,,50349
"RKM, Mgn. ER 27 (24)",Padespaan,,,,1975,kannel,Ivan Jürisaar,Petserimaa,,Igor Tõnurist,,Üsna erinev,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0027--24--padespaan_pillil.mp3,324.26,,50350
"RKM, Mgn. ER 27 (25)","Sepp, sepp, hüdsekott...",,,,1975,"kannel, laul",Ivan Jürisaar,Petserimaa,,Igor Tõnurist,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0027--25--sepp_sepp_hydsekott__pillil_l.mp3,75.756,,50351
"RKM, Mgn. ER 28 (1a)",See aeg kui... + jutt,,,,1973,lõõts,Hilja Tomis,Tartu linn,Tartu-Maarja khk.,August Kavald,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0028--01a-see_aeg_kui_pollumehe__pillil_j.mp3,74.039,,50352
"RKM, Mgn. ER 28 (1b)",Ma tahaksin kodus olla,Ma tahaksin kodus olla,,Q3,1973,lõõts,Hilja Tomis,Tartu linn,Tartu-Maarja khk.,August Kavald,,,"RKM, Mgn. ER",TE,RKM_Mgn_ER/ER-0028--01b-ma_tahaksin_kodus_olla__pillil_j.mp3,150.666,,50353
"RKM, Mgn. ER 28 (2)",Pulmapolka,,,,1973,lõõts,Hilja Tomis,Tartu linn,Tartu-Maarja khk.,August Kavald,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0028--02--kui_see_pulmatrall_juba_hakkamas__pillil_j.mp3,180.634,,50354
"RKM, Mgn. ER 28 (3)","Vanaaegne valts ""Ära ilmal valu kaeba""",,,,1973,lõõts,Hilja Tomis,Tartu linn,Tartu-Maarja khk.,August Kavald,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0028--03--on_praegu_veel_kae_sees_ka__pillil_j.mp3,132.909,,50355
"RKM, Mgn. ER 28 (4)",Polka,,,,1973,lõõts,Hilja Tomis,Tartu linn,Tartu-Maarja khk.,August Kavald,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0028--04--mis_looga_te_siis_oma_abikaasa__pillil_j.mp3,148.314,,50356
"RKM, Mgn. ER 28 (5)",Maie valss,,,,1973,lõõts,Hilja Tomis,Tartu linn,Tartu-Maarja khk.,August Kavald,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0028--05--Maie_valss__pillil_j.mp3,169.278,,50357
"RKM, Mgn. ER 28 (6)","Padespaan ""Anna andeks, et armastan sind""",Padespaan,,Q3,1973,lõõts,Hilja Tomis,Tartu linn,Tartu-Maarja khk.,August Kavald,,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0028--06--padespaan_anna_andeks__pillil_j.mp3,110.374,,50358
"RKM, Mgn. ER 28 (7)",Krakovjak,Krakovjak,,Q3,1973,lõõts,Hilja Tomis,Tartu linn,Tartu-Maarja khk.,August Kavald,,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0028--07--krakovjak__pillil.mp3,61.81,,50359
"RKM, Mgn. ER 28 (8)",Toome valss,,,,1973,lõõts,Hilja Tomis,Tartu linn,Tartu-Maarja khk.,August Kavald,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0028--08--Toome_valss__pillil_j.mp3,155,,50360
"RKM, Mgn. ER 28 (9)",Saaremaa valss,Ma vaatan paadist kiikriga,,Q2,1973,lõõts,Hilja Tomis,Tartu linn,Tartu-Maarja khk.,August Kavald,,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0028--09--Saaremaa_valss__pillil.mp3,83.559,,50361
"RKM, Mgn. ER 28 (10)",Jaanitule polka,,,,1973,lõõts,Hilja Tomis,Tartu linn,Tartu-Maarja khk.,August Kavald,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0028--10--jaanitule_polka__pillil.mp3,108.216,,50362
"RKM, Mgn. ER 29 (1)",Krakovjak.,Krakovjak,,Q2,1973,"kapell, viiul, lõõts, bassmandoliin, duurkannel, domra","Elmar Täheväli, Oskar Märtson, Laine Täheväli, Alma Märtson, Endel Koppel",Puhja khk.,,"August Kavald, Raimo Kangro",,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0029--01--krakovjak__pillil_j.mp3,195.781,,50363
"RKM, Mgn. ER 29 (2)",Padespaan,Padespaan,,Q3,1973,"kapell, viiul, lõõts, bassmandoliin, duurkannel, domra","Elmar Täheväli, Oskar Märtson, Laine Täheväli, Alma Märtson, Endel Koppel",Puhja khk.,,"August Kavald, Raimo Kangro",,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0029--02--padespaan__pillil_j.mp3,162.435,,50364
"RKM, Mgn. ER 29 (3)",Adra saun (polka),,,,1973,"kapell, viiul, lõõts, bassmandoliin, duurkannel, domra","Elmar Täheväli, Oskar Märtson, Laine Täheväli, Alma Märtson, Endel Koppel",Puhja khk.,,"August Kavald, Raimo Kangro",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0029--03--Adra_saun__pillil_j.mp3,119.728,K1,50365
"RKM, Mgn. ER 29 (4)",Palupõhja valss,Palupõhja valss,,Q2,1973,"kapell, viiul, lõõts, bassmandoliin, duurkannel, domra","Elmar Täheväli, Oskar Märtson, Laine Täheväli, Alma Märtson, Endel Koppel",Puhja khk.,,"August Kavald, Raimo Kangro",,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0029--04--on_meeles_ka_mis_lugu_see_oli__pillil_j.mp3,183.704,K1,50366
"RKM, Mgn. ER 29 (5)",Läksin ma läbi külatänave (reilender),Läksin mina läbi külatänava,,Q3,1973,"kapell, viiul, lõõts, bassmandoliin, duurkannel, domra","Elmar Täheväli, Oskar Märtson, Laine Täheväli, Alma Märtson, Endel Koppel",Puhja khk.,,"August Kavald, Raimo Kangro",,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0029--05--laksin_ma_labi_kylatanava__pillil_j.mp3,109.13,K1,50367
"RKM, Mgn. ER 29 (6)",Trullallaa polka,,,,1973,"kapell, viiul, lõõts, bassmandoliin, duurkannel, domra","Elmar Täheväli, Oskar Märtson, Laine Täheväli, Alma Märtson, Endel Koppel",Puhja khk.,,"August Kavald, Raimo Kangro",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0029--06--trullalaa_polka__pillil_j.mp3,153.352,K1,50368
"RKM, Mgn. ER 29 (7)",Teppo polka,,,,1973,"kapell, viiul, lõõts, bassmandoliin, duurkannel, domra","Elmar Täheväli, Oskar Märtson, Laine Täheväli, Alma Märtson, Endel Koppel",Puhja khk.,,"August Kavald, Raimo Kangro",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0029--07--Teppo_polka__pillil.mp3,97.403,K1,50369
"RKM, Mgn. ER 29 (8)","Valss ""Ju laias laanes""",Laias laanes,,Q2,1973,"kapell, viiul, lõõts, bassmandoliin, duurkannel, domra","Elmar Täheväli, Oskar Märtson, Laine Täheväli, Alma Märtson, Endel Koppel",Puhja khk.,,"August Kavald, Raimo Kangro",,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0029--08--ju_laias_laanes__pillil_j.mp3,217.801,K1,50370
"RKM, Mgn. ER 29 (9)",Ma tahaksin kodus olla,Ma tahaksin kodus olla,,Q2,1973,lõõts,Endel Koppel,Puhja khk.,,"August Kavald, Raimo Kangro",,,"RKM, Mgn. ER",TE,RKM_Mgn_ER/ER-0029--09--ma_tahaksin_kodus_olla__pillil_j.mp3,96.186,,50371
"RKM, Mgn. ER 29 (10)","Polka ""Kui naine minule pahandab""",,,,1973,"kapell, viiul, lõõts, bassmandoliin, duurkannel, domra","Elmar Täheväli, Oskar Märtson, Laine Täheväli, Alma Märtson, Endel Koppel",Puhja khk.,,"August Kavald, Raimo Kangro",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0029--10--kui_naine_minul_pahandab__pillil_j.mp3,144.711,,50372
"RKM, Mgn. ER 29 (11)",Seda paati pole tehtud linnuluust,,,,1973,"lõõts, duurkannel","Alma Märtson, Oskar Märtson",Puhja khk.,,"Raimo Kangro, August Kavald",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0029--11--abikaasa_heidab_ka_seltsi__pillil_j.mp3,185.236,,50373
"RKM, Mgn. ER 29 (12)",Padigaater,,,,1973,"kapell, viiul, lõõts, bassmandoliin, duurkannel, domra","Elmar Täheväli, Oskar Märtson, Laine Täheväli, Alma Märtson, Endel Koppel",Pilistvere khk.,,"August Kavald, Raimo Kangro",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0029--12--padigaater__pillil.mp3,105.583,,50374
"RKM, Mgn. ER 29 (13b)","Valss ""Ju laias laanes""",Laias laanes,,Q3,1973,"kannel, põispill","Robert Luik, August Raudsepp",Valga linn,,Aino Strutzkin,,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0029--13b-ju_laias_laanes__pillil.mp3,133.557,,50375
"RKM, Mgn. ER 29 (14)","Polka ""Kui naine minnu pahandas""",Kui naine minu pahandab,,Q2,1973,"kannel, põispill","Robert Luik, August Raudsepp",Valga linn,,Aino Strutzkin,,,"RKM, Mgn. ER",TE,RKM_Mgn_ER/ER-0029--14--kui_naine_minul_pahandas__pillil.mp3,76.573,,50376
"RKM, Mgn. ER 29 (15)","Valss ""Neiuke, nooruke""",,,,1973,"kannel, põispill","Robert Luik, August Raudsepp",Valga linn,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0029--15--neiuke_nooruke_valss__pillil.mp3,79.757,,50377
"RKM, Mgn. ER 30 (1)",Vana valss,,,,1975,kannel,Otto Pikkur,Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0030--01--vana_valss__pillil.mp3,237.845,,50378
"RKM, Mgn. ER 30 (2)",Kaera-Jaan,Kaerajaan,,Q2,1975,kannel,Otto Pikkur,Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0030--02--Kaera-Jaan__pillil_j.mp3,104.275,,50379
"RKM, Mgn. ER 30 (3)",Kurzeme külas,,,,1975,kannel,Otto Pikkur,Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0030--03--Kurzeme_kylas__pillil_j.mp3,215.604,,50380
"RKM, Mgn. ER 30 (4)",Valss (enda kombineeritud),,,,1975,kannel,Otto Pikkur,Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0030--04--valss_enda_kombineeritud__pillil_j.mp3,164.095,,50381
"RKM, Mgn. ER 30 (5)",Polka,Tarvastu polka / Äiapapa polka,,,1975,kannel,Otto Pikkur,Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",TX,RKM_Mgn_ER/ER-0030--05--no_mis_lugu_veel_proovime__pillil_j.mp3,91.967,,50382
"RKM, Mgn. ER 30 (7)",Mul meelen kuldne kodukotus,Mu meelen kuldne kodukotus,,Q2,1975,kannel,Otto Pikkur,Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",TE,RKM_Mgn_ER/ER-0030--07--mul_meelen_kuldne_kodukotus__pillil.mp3,135.17,K1,50383
"RKM, Mgn. ER 30 (9)",Valss,,,,1975,kannel,Otto Pikkur,Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0030--09--valss__pillil.mp3,152.951,,50384
"RKM, Mgn. ER 30 (10)",Hulkuri valss,Hulkuri valss,,Q2,1975,kannel,Otto Pikkur,Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0030--10--hulkuri_valss__pillil_j.mp3,161.698,,50385
"RKM, Mgn. ER 30 (11)",Oirapolka,,,,1975,suupill,Otto Pikkur,Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0030--11--oirapolka__pillil.mp3,81.564,,50386
"RKM, Mgn. ER 30 (12)",Krakovjak,Krakovjak,,Q3,1975,suupill,Otto Pikkur,Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0030--12--krakovjak__pillil_j.mp3,89.538,,50387
"RKM, Mgn. ER 30 (13)",Läänemere lained,Läänemere lained,,Q2,1975,kannel,Otto Pikkur,Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0030--13--Laanemere_lained__pillil_j.mp3,151.035,,50388
"RKM, Mgn. ER 30 (14)",Liblikate lend (valss),,,,1975,kannel,Otto Pikkur,Iisaku khk.,,"Aino Strutzkin, Jaan Sarv",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0030--14--liblikate_lend__pillil.mp3,124.75,,50389
"RKM, Mgn. ER 31 (1)",Lõõtspillilugu,,,,1974,lõõts,Johannes Pruul,Anseküla khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0031--01--yks_polka_mul_on__loots.mp3,57.322,,50390
"RKM, Mgn. ER 31 (2)",Valss,,,,1974,lõõts,Johannes Pruul,Anseküla khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0031--02--tommame_siis_yhe__loots.mp3,143.724,,50391
"RKM, Mgn. ER 31 (3)",Lõõtspillilugu,,,,1974,lõõts,Johannes Pruul,Anseküla khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0031--03--see_on_siis_ytleme_see__loots.mp3,44.885,,50392
"RKM, Mgn. ER 31 (5)",Valss.,,,,1974,lõõts,Johannes Pruul,Anseküla khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0031--05--valss__loots.mp3,168.228,,50393
"RKM, Mgn. ER 31 (6)",Pulmalugu,,,,1974,lõõts,Johannes Pruul,Anseküla khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0031--06--katsume_ikka_mone__loots.mp3,214.992,,50394
"RKM, Mgn. ER 31 (7)",Marsipolka,,,,1974,lõõts,Johannes Pruul,Anseküla khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0031--07--marsipolka__loots.mp3,175.365,,50395
"RKM, Mgn. ER 31 (9)",Perekonna valss,Perekonnavalss,,Q3,1974,lõõts,Johannes Pruul,Anseküla khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0031--09--perekonna_valss__loots.mp3,100.576,,50396
"RKM, Mgn. ER 31 (10)",Ma tahaksin kodus olla,Ma tahaksin kodus olla,,Q2,1975,lõõts,Aleksander Meressaar,Karula khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",TE,RKM_Mgn_ER/ER-0031--10--ma_tahaksin_kodus_olla__loots.mp3,42.939,,50397
"RKM, Mgn. ER 31 (11)",Kitajanka,,,Q3,1975,lõõts,Aleksander Meressaar,Karula khk.,,Aino Strutzkin,,Üsna erinev,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0031--11--kitajanka__loots.mp3,82.973,,50398
"RKM, Mgn. ER 31 (12)",Aleksandri valss,Aleksandra valss,,Q2,1975,lõõts,Aleksander Meressaar,Karula khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0031--12--Aleksandri_valss__loots.mp3,80.092,,50399
"RKM, Mgn. ER 31 (13)",Padespaan + vestlus: kuidas hakkas pilli mängima.,Padespaan,,Q3,1975,lõõts,Aleksander Meressaar,Karula khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0031--13--padespaan__loots_j.mp3,465.569,,50400
"RKM, Mgn. ER 31 (14)",Pillilugu,,,,1975,"kapell, lõõts, kitarr, kontrabass, duurkannel",Kaagjärve sovhoosi kapell,Karula khk.,,Aino Strutzkin,Akordkannelt mängib Aleksander Meressaar.,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0031--14--pillilugu__kapell.mp3,80.449,,50401
"RKM, Mgn. ER 31 (15)",Pillilugu,,,,1975,"kapell, lõõts, kitarr, kontrabass, duurkannel",Kaagjärve sovhoosi kapell,Karula khk.,,Aino Strutzkin,Akordkannelt mängib Aleksander Meressaar,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0031--15--pillilugu_kapell.mp3,76.758,,50402
"RKM, Mgn. ER 31 (16)",Lõõtspillilugu,,,,1975,lõõts,Aleksander Meressaar,Karula khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0031--16--lootspillilugu__loots.mp3,202.544,,50403
"RKM, Mgn. ER 31 (17)",Polka,,,,1975,lõõts,Aleksander Meressaar,Karula khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0031--17--polka__loots.mp3,96.049,,50404
"RKM, Mgn. ER 31 (18)",Mulgimaa,,,,1975,lõõts,Aleksander Meressaar,Karula khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0031--18--Mulgimaa__loots.mp3,152.622,,50405
"RKM, Mgn. ER 31 (19)",Valss: Koiva kaldal,Piusa jõe kaldal,,Q3,1975,lõõts,Aleksander Meressaar,Karula khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0031--19--Koiva_kaldal__loots.mp3,86.305,,50406
"RKM, Mgn. ER 34 (1)",Viljandi paadimees,Viljandi paadimees,,Q3,1975,"kapell, lõõts, jauram, kannel, viiul, pingipill","Tarvastu külakapell, Paul Almers, Hilda Almers, Juta Elerand, Jüri Raimo, Heldur Kosk, Ferdinand Langsann",Tarvastu khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0034--01--Viljandi_paadimees__pillil.mp3,108.98,,50407
"RKM, Mgn. ER 34 (2)",Talgu polka.,,,,1975,"kapell, lõõts, jauram, kannel, viiul, pingipill","Tarvastu külakapell, Paul Almers, Hilda Almers, Juta Elerand, Jüri Raimo, Heldur Kosk, Ferdinand Langsann",Tarvastu khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0034--02--talgu_polka__pillil_j.mp3,104.53,,50408
"RKM, Mgn. ER 34 (3)",Antsu polka,,,,1975,"kapell, lõõts, jauram, kannel, viiul, pingipill","Tarvastu külakapell, Paul Almers, Hilda Almers, Juta Elerand, Jüri Raimo, Heldur Kosk, Ferdinand Langsann",Tarvastu khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0034--03--Antsu_polka__pillil_j.mp3,326.237,,50409
"RKM, Mgn. ER 34 (4)",Viljandi varemed (valss),,,,1975,"kapell, lõõts, jauram, kannel, viiul, pingipill","Tarvastu külakapell, Paul Almers, Hilda Almers, Juta Elerand, Jüri Raimo, Heldur Kosk, Ferdinand Langsann",Tarvastu khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0034--04--Viljandi_varemed__pillil_j.mp3,152.575,,50410
"RKM, Mgn. ER 34 (5)","Oi-oi-oi, küll sai nalja... (Noorusmaa romantika; Jüri Raimo loodud laul)",,,,1975,"kapell, lõõts, jauram, kannel, viiul, pingipill","Tarvastu külakapell, Paul Almers, Hilda Almers, Juta Elerand, Jüri Raimo, Heldur Kosk, Ferdinand Langsann",Tarvastu khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0034--05--oi_oi_oi_oi_kyll_sai_nalja__pillil_l.mp3,191.003,,50411
"RKM, Mgn. ER 34 (6)",Lõbus polka,,,,1975,"kapell, lõõts, jauram, kannel, viiul, pingipill","Tarvastu külakapell, Paul Almers, Hilda Almers, Juta Elerand, Jüri Raimo, Heldur Kosk, Ferdinand Langsann",Tarvastu khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0034--06--lobus_polka__pillil.mp3,99.208,,50412
"RKM, Mgn. ER 34 (7)",Meie kapelli polka.,,,,1975,"kapell, lõõts, jauram, kannel, viiul, pingipill","Tarvastu külakapell, Paul Almers, Hilda Almers, Juta Elerand, Jüri Raimo, Heldur Kosk, Ferdinand Langsann",Tarvastu khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0034--07--yks_lugu_mis_tana_sai_lindistatud__j_pillil.mp3,258.552,,50413
"RKM, Mgn. ER 34 (8)",Krakovjak.,Krakovjak,,Q2,1975,lõõts,Paul Almers,Tarvastu khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0034--08--krakovjak__pillil_j.mp3,69.825,,50414
"RKM, Mgn. ER 34 (9)",Tarvastu polka,Tarvastu polka / Äiapapa polka,,Q2,1975,lõõts,Paul Almers,Tarvastu khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0034--09--Tarvastu_polka__pillil_j.mp3,169.398,,50415
"RKM, Mgn. ER 34 (10)",Mu meelen kuldne kodukotus.,Mu meelen kuldne kodukotus,,Q2,1975,"kapell, lõõts, jauram, kannel, viiul, pingipill","Tarvastu külakapell, Paul Almers, Hilda Almers, Juta Elerand, Jüri Raimo, Heldur Kosk, Ferdinand Langsann",Tarvastu khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",TE,RKM_Mgn_ER/ER-0034--10--mul_meelen_kuldne_kodukotus__pillil_l.mp3,247.516,,50416
"RKM, Mgn. ER 34 (11)",Soome jenka.,,,,1975,"kapell, lõõts, jauram, kannel, viiul, pingipill","Tarvastu külakapell, Paul Almers, Hilda Almers, Juta Elerand, Jüri Raimo, Heldur Kosk, Ferdinand Langsann",Tarvastu khk.,,Aino Strutzkin,,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0034--11--Soome_jenka__pillil.mp3,90.38,,50417
"RKM, Mgn. ER 35 (1)",Laias laanes,Laias laanes,,Q2,1977,lõõts,Leili Jaama,Helme khk.,,"Aino Strutzkin, Ingrid Rüütel",,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0035--01--laias_laanes__pillil.mp3,110.516,,50418
"RKM, Mgn. ER 35 (2)",Suvise õhtu süles (valss),Kodu metsa all,,,1977,lõõts,Leili Jaama,Helme khk.,,"Aino Strutzkin, Ingrid Rüütel",,,"RKM, Mgn. ER",TX,RKM_Mgn_ER/ER-0035--02--suvise_ohtu_syles__pillil.mp3,120.17,,50419
"RKM, Mgn. ER 35 (3)","Kaugel, kaugel","Kaugel, kaugel, kus on minu kodu",,Q1,1977,lõõts,Leili Jaama,Helme khk.,,"Aino Strutzkin, Ingrid Rüütel",,,"RKM, Mgn. ER",TR,RKM_Mgn_ER/ER-0035--03--kaugel_kaugel__pillil.mp3,92.123,,50420
"RKM, Mgn. ER 35 (4)",Kärstna polka (kuuldud kohapeal).,,,,1977,"kapell, lõõts, triangel, jauram, duurkannel, viiul, basspill, trumm, lokupill","Tõrva külakapell, Paul Kaidre, Eduard Säks, Leho Anton, Erna Anton, Malle Pütsep, Mall Saarts, Ville Saar, Alma Kaidre, Uno Meil, Leili Jaama, Helvi Metsoja, Linda Säks",Helme khk.,,"Aino Strutzkin, Ingrid Rüütel",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0035--04--Karstna_polka__pillil.mp3,108.148,,50421
"RKM, Mgn. ER 35 (5)",Neidude valss (vanaaegsest laulikust).,,,,1977,"kapell, lõõts, triangel, jauram, duurkannel, viiul, basspill, trumm, lokupill","Tõrva külakapell, Paul Kaidre, Eduard Säks, Leho Anton, Erna Anton, Malle Pütsep, Mall Saarts, Ville Saar, Alma Kaidre, Uno Meil, Leili Jaama, Helvi Metsoja, Linda Säks",Helme khk.,,"Aino Strutzkin, Ingrid Rüütel",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0035--05--neidude_valss__pillil.mp3,101.874,,50422
"RKM, Mgn. ER 35 (6)",Taagepera polka (E. Roode raamatust).,,,,1977,"kapell, lõõts, triangel, jauram, duurkannel, viiul, basspill, trumm, lokupill","Tõrva külakapell, Paul Kaidre, Eduard Säks, Leho Anton, Erna Anton, Malle Pütsep, Mall Saarts, Ville Saar, Alma Kaidre, Uno Meil, Leili Jaama, Helvi Metsoja, Linda Säks",Helme khk.,,"Aino Strutzkin, Ingrid Rüütel",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0035--06--Taagepera_polka__pillil.mp3,115.28,,50423
"RKM, Mgn. ER 35 (7)",Vändra valss,,,,1977,"kapell, lõõts, triangel, jauram, duurkannel, viiul, basspill, trumm, lokupill","Tõrva külakapell, Paul Kaidre, Eduard Säks, Leho Anton, Erna Anton, Malle Pütsep, Mall Saarts, Ville Saar, Alma Kaidre, Uno Meil, Leili Jaama, Helvi Metsoja, Linda Säks",Helme khk.,,"Aino Strutzkin, Ingrid Rüütel",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0035--07--Vandra_valss__pillil.mp3,183.038,,50424
"RKM, Mgn. ER 35 (8)",Äia polka (kuuldud kohapeal).,,,,1977,"kapell, lõõts, triangel, jauram, duurkannel, viiul, basspill, trumm, lokupill","Tõrva külakapell, Paul Kaidre, Eduard Säks, Leho Anton, Erna Anton, Malle Pütsep, Mall Saarts, Ville Saar, Alma Kaidre, Uno Meil, Leili Jaama, Helvi Metsoja, Linda Säks",Helme khk.,,"Aino Strutzkin, Ingrid Rüütel",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0035--08--aia_polka__pillil.mp3,105.605,,50425
"RKM, Mgn. ER 35 (9)",Kui ärkab aas ja kevad õisi loob,,,,1977,"kapell, lõõts, triangel, jauram, duurkannel, viiul, basspill, trumm, lokupill, laul","Tõrva külakapell, Paul Kaidre, Eduard Säks, Leho Anton, Erna Anton, Malle Pütsep, Mall Saarts, Ville Saar, Alma Kaidre, Uno Meil, Leili Jaama, Helvi Metsoja, Linda Säks",Helme khk.,,"Aino Strutzkin, Ingrid Rüütel",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0035--09--kui_arkab_aas_ja_kevad_oisi__pillil_l.mp3,230.289,,50426
"RKM, Mgn. ER 35 (10)","Ära joo viina, minu kallikene",,,,1977,"kapell, lõõts, triangel, jauram, duurkannel, viiul, basspill, trumm, lokupill, laul","Tõrva külakapell, Paul Kaidre, Eduard Säks, Leho Anton, Erna Anton, Malle Pütsep, Mall Saarts, Ville Saar, Alma Kaidre, Uno Meil, Leili Jaama, Helvi Metsoja, Linda Säks",Helme khk.,,"Aino Strutzkin, Ingrid Rüütel",,,"RKM, Mgn. ER",,RKM_Mgn_ER/ER-0035--10--ara_joo_viina_minu_kallikene__pillil_l.mp3,195.333,,50427
